StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q10_1,Q10_2,Q10_3,Q11_1,Q11_2,Q11_3,Q12_1,Q12_2,Q12_3,Q12_4,Q12_5,Q12_6,Q13,Q14,Q15,Q15_5_TEXT,Q16,Q17,Q18_1,Q18_2,Q18_3,Q19,Q20,Q21,Q22,Q23,IDNUM,MID,assignmentId,hitid
2021-10-20 16:56:38,2021-10-20 17:03:46,IP Address,104.190.197.232,100,427,True,2021-10-20 17:03:46,R_1hYXzxarXXw1X8R,,,,,35.77679443359375,-119.24140167236328125,anonymous,EN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25015,,,
2021-10-20 16:58:26,2021-10-20 17:05:02,IP Address,71.117.30.30,100,395,True,2021-10-20 17:05:02,R_2qBE9xcMSZTOv5j,,,,,39.082794189453125,-77.16739654541015625,anonymous,EN,2,29,Male,Master's degree,None of the above,Very,More than 2 years,Mandated,1 or more times a day,,Enabled,Enabled,,Push,App Code,Strongly disagree,Somewhat agree,Strongly disagree,Somewhat agree,Somewhat agree,Strongly disagree,,,,,I feel like using 2FA requires too much effort because it takes too many steps just to login. You need to have multiple devices and use them all to gain access to your accounts.,,Never,Never,Never,Yes,Never,No,,I dislike the extra steps and time it takes to login to accounts.,38241,,,
2021-10-20 17:02:35,2021-10-20 17:06:45,IP Address,71.232.130.176,100,249,True,2021-10-20 17:06:45,R_3fVqVVZAKmugRDM,,,,,42.7577972412109375,-71.46990203857421875,anonymous,EN,1,55,Male,Bachelor's degree,None of the above,Moderately,More than 2 years,Mandated,A few times per year,,,Enabled,,,Phone Call,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,I keep forgetting where I put my old cell phone number and phone.,,Having to input the code before the countdown timer expires,,Because I have to look for my old cell phone.,I couldn't find my old cell phone.,,,Sometimes,No,,Yes,I had lost my old cell phone.,It makes you use a code.,65536,,,
2021-10-20 17:02:53,2021-10-20 17:07:06,IP Address,12.206.46.59,100,253,True,2021-10-20 17:07:06,R_1P4W99oTMMuZoBa,,,,,32.7173004150390625,-117.1569976806640625,anonymous,EN,4 or more,33,Female,"Some college, no degree",None of the above,Very,More than 2 years,Mandated,A few times per week,,Enabled,Enabled,,"Text message,App Code,Security Key","Text message,Push,App Code,Security Key",Somewhat disagree,Strongly agree,Somewhat disagree,Neither agree nor disagree,Neither agree nor disagree,Somewhat disagree,,,,,,,Never,Never,Never,Yes,Rarely,No,,"I dont like the additional time it takes. Like having to wait for a text message or push notification is not always instantaneous. ",94516,,,
2021-10-20 17:01:33,2021-10-20 17:07:48,IP Address,45.146.55.97,100,374,True,2021-10-20 17:07:48,R_BwR5AntaGtfQyUF,,,,,39.2086944580078125,-81.660400390625,anonymous,EN,2,27,Male,Bachelor's degree,College faculty,Very,1 - 2 years,Incentivized,A few times per week,Enabled,Not enabled,Enabled,"Text message,Push",App Code,Phone Call,Somewhat disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Often,Rarely,Often,Yes,Often,No,,2FA really doesn't provide identity authentication,82371,,,
2021-10-20 17:12:48,2021-10-20 17:15:49,IP Address,104.3.52.139,100,180,True,2021-10-20 17:15:49,R_2B8QeP6tXecIoln,,,,,36.00140380859375,-83.91249847412109375,anonymous,EN,4 or more,36,Female,"Some college, no degree",None of the above,Moderately,More than 2 years,Voluntary,A few times per week,,,Enabled,,,Text message,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Never,Never,Never,No,,No,,It takes longer,46043,,,
2021-10-20 17:16:49,2021-10-20 17:18:56,IP Address,97.84.231.16,100,126,True,2021-10-20 17:18:56,R_1Fs49i3Spquxqui,,,,,42.8123016357421875,-86.14209747314453125,anonymous,EN,4 or more,40,Male,"Some college, no degree",None of the above,Very,More than 2 years,Voluntary,A few times per week,,Enabled,Enabled,,"Push,App Code","Text message,Push,App Code",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,,,,,,,Never,Never,Never,Yes,Sometimes,No,,It takes a bit longer to log in.,93815,,,
2021-10-20 17:17:11,2021-10-20 17:19:08,IP Address,69.216.102.103,100,116,True,2021-10-20 17:19:08,R_3iPzoZ4Bq8CEAhr,,,,,37.704498291015625,-122.0742034912109375,anonymous,EN,4 or more,33,Male,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,1 or more times a day,,Enabled,Enabled,,App Code,"Text message,App Code,Security Key",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Sometimes,Never,Never,No,,No,,Nothing,92958,,,
2021-10-20 17:17:53,2021-10-20 17:21:12,IP Address,47.204.34.122,100,198,True,2021-10-20 17:21:12,R_2QSBZq1RSpooRVH,,,,,28.0980072021484375,-81.494903564453125,anonymous,EN,4 or more,53,Male,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,A few times per month,,Enabled,Enabled,,Text message,Text message,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Rarely,Rarely,Rarely,Yes,Sometimes,No,,"It just takes a little longer to do. ",81201,,,
2021-10-20 17:19:19,2021-10-20 17:21:51,IP Address,69.23.235.1,100,152,True,2021-10-20 17:21:54,R_1fdP81YkSVtFeBB,,,,,38.21319580078125,-84.545501708984375,anonymous,EN,2,35,Female,Associate's degree,None of the above,Very,More than 2 years,Voluntary,A few times per year,,,Enabled,,,"Text message,App Code",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Never,,Never,No,,No,,I dislike being asked to do when it's not for an account I want to do it for.,97049,,,
2021-10-20 17:15:24,2021-10-20 17:22:53,IP Address,68.7.142.228,100,448,True,2021-10-20 17:22:53,R_1jwA3ZRfuoabhPj,,,,,32.73980712890625,-117.02700042724609375,anonymous,EN,4 or more,68,Male,"Some college, no degree",None of the above,Moderately,More than 2 years,Mandated,A few times per week,,Not enabled,Enabled,,,Text message,Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,,,,,,,Sometimes,Never,Never,No,,No,,"Some websites ask you if you want to enable 2FA every time you log in. It annoys me when I don't care about the security of that Website. ",70088,,,
2021-10-20 17:18:49,2021-10-20 17:24:39,IP Address,24.151.251.22,100,350,True,2021-10-20 17:24:39,R_3qCf69n5ABS0Gl3,,,,,36.2239990234375,-83.317901611328125,anonymous,EN,3,41,Female,Bachelor's degree,None of the above,Moderately,More than 2 years,Mandated,A few times per week,,Not enabled,Enabled,,Text message,Text message,Somewhat disagree,Strongly agree,Somewhat agree,Somewhat agree,Somewhat agree,Strongly disagree,,,Other,"I often have to go find my phone, which is frequently misplaced (I don't realize its not near when initiating login), in combination with inputting code before timer runs out",Unjustifiable laziness....just too many steps.,,Never,Never,Never,No,,No,,"Having to go through the process each and every time for some accounts. ",86216,,,
2021-10-20 17:15:59,2021-10-20 17:25:14,IP Address,172.115.116.106,100,555,True,2021-10-20 17:25:15,R_24xhLMuUQYQdCAf,,,,,34.21929931640625,-118.98419952392578125,anonymous,EN,3,56,Female,Bachelor's degree,None of the above,Moderately,1 - 2 years,Mandated,A few times per month,,,Enabled,,,"Text message,App Code",Somewhat agree,Somewhat disagree,Strongly disagree,Somewhat agree,Somewhat agree,Neither agree nor disagree,It's a pain having to make sure you have all your devices around you at the time you are going to need them. Remembering passwords is hard enough. It requires forethought. It is almost discouraging in some ways.,Getting up to gather the phone or the ipad or whatever device I am going to need to continue with 2FA. Sometimes you have to remember log in codes for those devices before you can access them to do the 2FA.,,,"It's just a chore. You have remember codes, remember devices. It takes more time. It's not just inserting an extra step - it feels like an extra 2 or 3 steps just so I can get back to what I needed to do in the first place.",,Sometimes,Never,Never,No,,No,,It's great in theory and actually necessary in many scenarios but it stops my forward momentum for whatever I am doing. I have to halt to address it before I can move on.,29581,,,
2021-10-20 17:23:35,2021-10-20 17:25:35,IP Address,74.109.217.95,100,120,True,2021-10-20 17:25:36,R_1QyGCDewQ6yGRlo,,,,,40.4235992431640625,-79.9824981689453125,anonymous,EN,4 or more,35,Male,"Some college, no degree",None of the above,Very,More than 2 years,Voluntary,A few times per week,Not enabled,Enabled,Enabled,,Text message,Text message,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,,,,,,,Often,Rarely,Sometimes,No,,No,,it takes too much time due to the extra step that is needed to authenticate myself.,51586,,,
2021-10-20 17:27:43,2021-10-20 17:29:08,IP Address,73.253.75.176,100,84,True,2021-10-20 17:29:08,R_2V3AFmXHmxZ9uYt,,,,,42.456695556640625,-71.37470245361328125,anonymous,EN,4 or more,25,Female,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,1 or more times a day,,Not enabled,Enabled,,,Text message,Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Never,Never,Never,Yes,Never,No,,The timers on most make me feel rushed.,92564,,,
2021-10-20 17:15:39,2021-10-20 17:29:10,IP Address,147.124.214.241,100,810,True,2021-10-20 17:29:10,R_3HII8owLdJBTB9A,,,,,32.776702880859375,-96.80500030517578125,anonymous,EN,1,47,Female,Bachelor's degree,College staff,Moderately,1 - 2 years,Mandated,A few times per week,Not enabled,,Enabled,"Phone Call,App Code","Text message,Push,Phone Call,App Code","Text message,Push,Phone Call,App Code",Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat disagree,"YA 2FA ,MONEY TRANSFER IS EASY TO LOGIN",EVERYONE IS USING THIS SO EASLIY LOGGED IN,,,YA FOR GOOD PURPOSE ONLINE ACCOUNT TO SAVE MONEY .BECAUSE TRUSTFULL  FOR THE REASONS,,Always,Often,Often,Yes,Sometimes,No,,"NOTHING DISLIKED ,A GREAT SAFETY ACCOUNT",94723,,,
2021-10-20 17:18:22,2021-10-20 17:30:18,IP Address,54.219.214.50,100,716,True,2021-10-20 17:30:19,R_3n6tHCENB6XvabJ,,,,,37.33880615234375,-121.8916015625,anonymous,EN,2,35,Female,Bachelor's degree,College staff,Moderately,1 - 2 years,Incentivized,A few times per week,Enabled,Not enabled,Enabled,Security Key,App Code,Phone Call,Somewhat agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Somewhat agree,Neither agree nor disagree,"Duo's two-factor authentication (2FA) solution lets you quickly and easily verify users' identities with a second, out-of-band form of identification.",,Having to input the code before the countdown timer expires,,,,Sometimes,Often,Always,Yes,Often,No,,NO. I LIKE 2FA,26732,,,
2021-10-20 17:17:26,2021-10-20 17:31:43,IP Address,147.124.214.250,100,857,True,2021-10-20 17:31:43,R_9ytUWC42omiTMRP,,,,,32.776702880859375,-96.80500030517578125,anonymous,EN,1,43,Female,Bachelor's degree,College staff,Moderately,Less than 1 year,Mandated,A few times per week,,Enabled,,,Phone Call,,Somewhat agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,Neither agree nor disagree,I LIKE TO USE IT,,Having to input the code before the countdown timer expires,,I FEEL COMFORTABLE TO LOGIN,,Always,Often,Always,Yes,Sometimes,No,,NOTHING,18183,,,
2021-10-20 17:35:36,2021-10-20 17:39:05,IP Address,73.67.133.254,100,209,True,2021-10-20 17:39:05,R_1hJSDkOoZIrLjlQ,,,,,45.5032958984375,-122.7743988037109375,anonymous,EN,2,32,Male,High school graduate,None of the above,Moderately,More than 2 years,Voluntary,A few times per year,,,Enabled,,,"Text message,Security Key",Strongly disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Strongly disagree,,,,,,,Sometimes,,Never,No,,No,,Extra steps and so far I don't think it has helped to keep my accounts any more secure.,25913,,,
2021-10-20 17:43:37,2021-10-20 17:43:42,IP Address,45.52.50.103,100,5,True,2021-10-20 17:43:43,R_10BLnD3ydjJQ3ku,,,,,44.61639404296875,-94.0749969482421875,anonymous,EN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93919,,,
2021-10-20 17:38:37,2021-10-20 17:44:54,IP Address,24.95.181.46,100,376,True,2021-10-20 17:44:54,R_1gGR9zPmgbbtuO5,,,,,38.473602294921875,-82.64129638671875,anonymous,EN,1,49,Female,Bachelor's degree,None of the above,Moderately,More than 2 years,Mandated,A few times per year,,,Enabled,,,Phone Call,Somewhat agree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,I have to think about both authenticators and be ready to accept and listen to a phone call or use a security key.,,,,,,Rarely,,,No,,No,,The 2FA process takes longer and goes through extra steps beyond a password to identify you.  I also have to be sure I can take the phone call and enter the security code correctly.,12526,,,
2021-10-20 17:44:05,2021-10-20 17:46:42,IP Address,73.130.10.108,100,156,True,2021-10-20 17:46:42,R_XtspVYaQBT4RGo1,,,,,40.2743988037109375,-76.70619964599609375,anonymous,EN,2,49,Male,High school graduate,None of the above,Moderately,More than 2 years,Mandated,A few times per month,,,Enabled,,,"Text message,App Code",Somewhat agree,Somewhat disagree,Neither agree nor disagree,Somewhat agree,Strongly agree,Somewhat agree,"Because I have to enter a password, wait for a text message, then enter that code",I need to find my phone and use it to log into the website along with the computer,,,Because it's too may steps and I don't believe it's all that secure,Text message either slow or doesn't come at all,Never,,Never,No,,No,,"Too many steps, take too long to log in",53490,,,
2021-10-20 17:40:52,2021-10-20 17:48:46,IP Address,184.91.127.17,100,473,True,2021-10-20 17:48:46,R_1nPJ6pa60qyGcBG,,,,,28.7115020751953125,-81.51349639892578125,anonymous,EN,4 or more,42,Female,High school graduate,None of the above,Moderately,More than 2 years,Voluntary,A few times per week,,,Enabled,,,App Code,Strongly disagree,Strongly agree,Somewhat agree,Strongly disagree,Strongly disagree,Strongly disagree,,,Having to input the code before the countdown timer expires,,,,Never,,,Yes,Never,No,,Having to take the time to load up the app for the code and then having to put the code in before it resets.,24530,,,
2021-10-20 17:46:45,2021-10-20 17:48:57,IP Address,71.71.48.245,100,132,True,2021-10-20 17:48:57,R_3D6c5FKcsjub4zd,,,,,35.8726043701171875,-80.09290313720703125,anonymous,EN,2,40,Male,Associate's degree,None of the above,Moderately,More than 2 years,Voluntary,A few times per week,Not enabled,Not enabled,Enabled,,,Text message,Somewhat disagree,Somewhat agree,Somewhat disagree,Somewhat disagree,Neither agree nor disagree,Somewhat disagree,,,,,,,Never,Never,Never,No,,No,,I have to find my phone.,56469,,,
2021-10-20 17:44:57,2021-10-20 17:49:28,IP Address,47.208.95.6,100,270,True,2021-10-20 17:49:28,R_3HH3MVuYhoBveX8,,,,,40.797698974609375,-124.15650177001953125,anonymous,EN,2,40,Male,Bachelor's degree,None of the above,Moderately,More than 2 years,Voluntary,A few times per week,,,Enabled,,,"Text message,App Code",Strongly disagree,Strongly agree,Somewhat disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Often,,Often,No,,No,,"Nothing really. I question how  much extra security it provides, but other than that I don't have any issue with it. I use both google authenticator and also get texts for another account. It is pretty straightforward ",25384,,,
2021-10-20 17:47:36,2021-10-20 17:50:26,IP Address,174.110.240.220,100,169,True,2021-10-20 17:50:26,R_1myJJPgHwGkm2Wt,,,,,35.001007080078125,-78.93450164794921875,anonymous,EN,4 or more,47,Male,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,1 or more times a day,,Enabled,Enabled,,App Code,"App Code,Security Key",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Always,Always,Always,Yes,Always,No,,If a provider only provides the 2FA that sends codes via SMS which is insecure.,30524,,,
2021-10-20 17:52:08,2021-10-20 17:54:52,IP Address,73.193.30.110,100,163,True,2021-10-20 17:54:52,R_21zx1MdmQUtZSmU,,,,,48.7989959716796875,-122.4499053955078125,anonymous,EN,4 or more,28,Female,Bachelor's degree,None of the above,Moderately,More than 2 years,Voluntary,A few times per month,,,Enabled,,,"Text message,App Code,Security Key",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Never,,Never,No,,No,,"Nothing really. If you're trying to login to something quickly then it can be annoying for a split second, but I know it's beneficial overall so it doesn't actually bother me.",64967,,,
2021-10-20 17:54:05,2021-10-20 17:56:30,IP Address,97.71.158.165,100,144,True,2021-10-20 17:56:30,R_AidtJTgN3meMmtP,,,,,28.2534027099609375,-81.64209747314453125,anonymous,EN,1,43,Female,Bachelor's degree,None of the above,Moderately,1 - 2 years,Voluntary,1 or more times a day,,Enabled,Enabled,,Security Key,Security Key,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,,,,No,,No,,unsure,77486,,,
2021-10-20 17:51:53,2021-10-20 18:00:27,IP Address,71.218.187.91,100,513,True,2021-10-20 18:00:28,R_XQVxEa0HzRF0mc1,,,,,39.7301025390625,-104.90779876708984375,anonymous,EN,3,31,Male,"Some college, no degree",None of the above,Moderately,More than 2 years,Mandated,A few times per month,,Enabled,Enabled,,"Text message,Security Key","Text message,Security Key",Somewhat agree,Strongly agree,Neither agree nor disagree,Somewhat agree,Somewhat agree,Somewhat agree,It requires me recalling tice the information I normally would have to as well as having to keep track of my phone and entering the code information to access it along with the verification process I use it for.,,,,"There re numerous steps to take to complete it, it often takes over  a minute, often multiple, I have to keep track of and access multiple devices like my phone.",Keeping track of my phone. Sometimes having to wait minutes for  code to be sent. Accessing my code. Remembering multiple different pin numbers.,Rarely,Rarely,Never,Yes,Rarely,Yes,I forgot my pin. Also I have lost my phone or had to get a new phone number on multiple occasions.,It can be a hassle. It takes more time and mental energy to access my ccounts.,20155,,,
2021-10-20 18:11:08,2021-10-20 18:16:53,IP Address,73.69.45.121,100,344,True,2021-10-20 18:16:53,R_2doJLBx4DulGjJG,,,,,41.7111053466796875,-70.48870086669921875,anonymous,EN,2,46,Male,Master's degree,None of the above,Very,More than 2 years,Mandated,A few times per month,,Enabled,Enabled,,Text message,Text message,Strongly disagree,Somewhat agree,Somewhat agree,Somewhat disagree,Neither agree nor disagree,Strongly disagree,,,Other,I need to pick up my phone quickly enough that I can see the code without any extra work.,,,Rarely,Never,Never,No,,No,,"Not much. It only feels like a hassle when I'm in a huge rush, and that's rare enough.",11896,,,
2021-10-20 18:18:41,2021-10-20 18:18:50,IP Address,75.76.166.66,100,8,True,2021-10-20 18:18:50,R_2VL2ipNGtMtqfaW,,,,,44.1414947509765625,-103.2052001953125,anonymous,EN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79915,,,
2021-10-20 18:23:07,2021-10-20 18:26:46,IP Address,72.239.44.102,100,219,True,2021-10-20 18:26:46,R_2Xj1mwrB6GXZtDn,,,,,28.57269287109375,-80.8206024169921875,anonymous,EN,3,55,Female,Associate's degree,None of the above,Moderately,More than 2 years,Mandated,A few times per month,,Enabled,Not enabled,,"App Code,Security Key",,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly agree,Strongly disagree,,,,,,,,Always,,No,,No,,I am use to it now at the beginning I would forget the information that I needed like the code,55033,,,
2021-10-20 18:41:29,2021-10-20 18:41:51,IP Address,45.144.80.95,100,22,True,2021-10-20 18:41:51,R_DIGagjKozVTFeed,,,,,34.0543975830078125,-118.2440032958984375,anonymous,EN,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64583,,,
2021-10-20 18:45:26,2021-10-20 18:49:19,IP Address,73.73.137.181,100,232,True,2021-10-20 18:49:19,R_yjXfqAu7fSybsUF,,,,,42.046905517578125,-88.1051025390625,anonymous,EN,2,40,Male,Bachelor's degree,None of the above,Very,1 - 2 years,Voluntary,A few times per week,,Enabled,Enabled,,Security Key,"App Code,Security Key",Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,,,,,,,Always,Often,Always,No,,No,,"The extra step and time it takes,  but I guess that is the point.",23122,,,
2021-10-20 18:54:44,2021-10-20 18:56:33,IP Address,69.254.172.132,100,109,True,2021-10-20 18:56:33,R_1kNB1WpIZBK3UZc,,,,,30.4907989501953125,-84.31580352783203125,anonymous,EN,3,24,Male,"Some college, no degree",College student,Extremely,1 - 2 years,Voluntary,A few times per week,Not enabled,Not enabled,Enabled,Text message,Text message,"Text message,App Code",Neither agree nor disagree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,Somewhat disagree,,because some of them are on my phone that is usually not charged.,,,,,Sometimes,Never,Never,No,,No,,Its annoying,90222,,,
2021-10-20 19:07:31,2021-10-20 19:10:02,IP Address,23.117.240.246,100,150,True,2021-10-20 19:10:02,R_2uDPQ3YP9wx8Clm,,,,,29.64599609375,-95.80229949951171875,anonymous,EN,2,29,Male,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,1 or more times a day,,Enabled,Enabled,,Text message,Text message,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Somewhat disagree,Strongly disagree,,I just sometimes need to look for my phone or pull it out of my pocket in order to login to something.,,,,,Sometimes,Never,Never,Yes,Sometimes,No,,"It seems useful, so nothing really.",48338,,,
2021-10-20 19:11:38,2021-10-20 19:24:57,IP Address,47.13.109.208,100,799,True,2021-10-20 19:24:58,R_1j9d9us92SgGMWA,,,,,36.3031005859375,-88.31259918212890625,anonymous,EN,4 or more,44,Male,High school graduate,None of the above,Moderately,More than 2 years,Mandated,A few times per week,,,Enabled,,,Text message,Somewhat disagree,Strongly agree,Strongly disagree,Somewhat disagree,Somewhat disagree,Strongly disagree,,,,,,,,,Rarely,No,,Yes,because i don.t have access to the phone number i use for 1 of my account.,nothing really.,34287,,,
2021-10-20 20:20:12,2021-10-20 20:27:21,IP Address,207.255.130.97,100,429,True,2021-10-20 20:27:21,R_1resAAAyu9ZZT6D,,,,,40.507598876953125,-78.3925018310546875,anonymous,EN,4 or more,35,Male,Bachelor's degree,None of the above,Very,More than 2 years,Voluntary,A few times per month,,,Enabled,,Security Key,"Text message,Push,App Code",Somewhat disagree,Strongly agree,Somewhat disagree,Somewhat disagree,Somewhat agree,Somewhat disagree,,,,,,,Sometimes,,Never,Yes,Rarely,No,,"Having to pull out my phone or, when I had work accounts, a token and type in another code on top of my passwords can be a chore, especially if it's for an account I only access from my home computer(s) anyway. I appreciate the security, but it does come with a bit of hassle.

From another angle, I know that text-based systems can be open to attacks like SIM cloning/spoofing. I do also wonder what would happen should I need access to an account with urgency but for some reason don't have my phone.",12269,,,
2021-10-13 22:07:11,2021-10-13 22:10:17,IP Address,73.99.146.114,96,186,False,2021-10-20 22:10:17,R_88SdSWmdtEJtIBz,,,,,,,anonymous,EN,4 or more,42,Male,"Some college, no degree",None of the above,Very,More than 2 years,Voluntary,A few times per week,,,Enabled,,,"Text message,App Code,Security Key",5,,,,2,,,,,,,,Always,,,Yes,Often,Yes,I had to reset my 2FA app on my Android devices and I lost my back up code and was lock out.,The potential to be perma locked out of some accounts,81408,,,
2021-10-13 22:10:01,2021-10-13 22:11:18,IP Address,71.196.39.65,40,76,False,2021-10-20 22:11:19,R_11d3UT2MAmxYStD,,,,,,,anonymous,EN,4 or more,27,Male,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,A few times per month,,,,,,,,,,,,,,,,,,,,,,,,,,,18041,,,
2021-10-13 23:01:50,2021-10-13 23:01:58,IP Address,99.2.65.40,4,8,False,2021-10-20 23:01:59,R_2qlMQ33WWNst4dw,,,,,,,anonymous,EN,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39400,,,
2021-10-20 23:13:22,2021-10-20 23:15:59,IP Address,73.28.128.139,100,157,True,2021-10-20 23:15:59,R_2BkOCl8DMQ6N9Si,,,,,27.2400054931640625,-82.47550201416015625,anonymous,EN,4 or more,32,Male,Bachelor's degree,None of the above,Extremely,More than 2 years,Voluntary,1 or more times a day,,,Enabled,,,"Text message,Phone Call",Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat agree,Somewhat disagree,I don't want to have to take the extra step.,,Other,Because they always say the code expires in a certain time.,"I use strong passwords, I don't want to use 2FA. But so many places mandate it now, I can't avoid it.",,Sometimes,,,No,,Yes,I didn't have my old phone number.,Everything. My password was working just fine.,53411,,,
2021-10-13 23:45:05,2021-10-13 23:53:57,IP Address,71.229.162.212,96,531,False,2021-10-20 23:54:01,R_2ast6YhQoh5TcGB,,,,,,,anonymous,EN,4 or more,37,Male,Bachelor's degree,None of the above,Very,More than 2 years,Voluntary,1 or more times a day,,Enabled,Enabled,,Text message,Text message,5,,,,2,,,,,,,,Always,Rarely,Rarely,No,,No,,I dislike that most sites that offer 2FA rely on text message to deliver your 2FA code because text messages aren't a secure way to receive 2FA codes due to sim swapping attacks and the possibility that other people could receive your 2FA codes if you change your cell phone number.,69981,,,
